KONSTA JYLHÄ,VAIENNUT VIULU,MAD,FIN 21B10
KONTRA,3 MINUUTIN MUNA,MAD,PWD-09
KONTRA,JERRY COTTON,MAD,PWR01
KONTRA,JERRY COTTON,MEL,1003386
KONTRA,MUUMI MUUMI,MEL,1312216
KONTRA,SUURET PALLIT TULESSA,MAD,PWR13
KONTRA,SUURET PALLIT TULESSA,MEL,1312235
KOOL AND THE GANG,CELEBRATION,MAD,EXST 1
KORN,COMING UNDONE,MAD,HRD 1
KORN,FALLING AWAY FROM ME,MAD,HRD 1
KORN,FREAK ON A LEASH,MAD,HRD 1
KORN,GOT THE LIFE,MAD,HRD 1
KORN,HERE TO STAY,MAD,HRD 1
KORN,MAKE ME BAD,MAD,HRD 1
KORN,SOMEBODY SOMEONE,MAD,HRD 1
KORN,TWISTED TRANSISTOR,MAD,HRD 1
KORPIKLAANI,HAPPY LITTLE BOOZER,MAD,HEVI 4
KORPIT,PULLIAINEN,MEL,1312362
KORPIT,PULLIAINEN (HILJAA JUURI KUIN LAMMEN LAINE),MAD,LK
KORROSIO,HEI HEI HEI HEI,MAD,POY
KORSUORKESTERI,ELDANKAJÄRVEN JÄÄ,MAD,FIN 32B10
KORSUORKESTERI,ELDANKAJÄRVEN JÄÄ,MEL,1000620
KORSUORKESTERI,KANNAKSEN POIKIA,MAD,PWR31
KORSUORKESTERI,SYLIN TÄYDELTÄ,MAD,PW
KORSUORKESTERI,SÄRKYNEITÄ TOIVEITA,MAD,PWR08
KOTIPELTO,REASONS,MAD,HEVI 2
KOTITEOLLISUUS,HELVETISTÄ ITÄÄN,MAD,PW
KOTITEOLLISUUS,JOS SANON,MAD,HEVI 1
KOTITEOLLISUUS,MINÄ OLEN - ,MAD,PW
KOTITEOLLISUUS,TUONELAN KOIVUT,MAD,POY
KRIS KRISTOFFERSON,WHY ME,MEL,1006610
KRISTA SIEGFRIDS,CAN YOU SEE ME,MEL,1314446
KRISTIAN,TOISET VAIN KATSOO,MAD,POY
KRISTIAN,VAPAAPÄIVÄ,MAD,LK22
KRISTIAN MEURMAN,HALLELUJA,MEL,1003795
KRISTIAN MEURMAN,LÄPI YÖN,MEL,1003708
KRISTIAN MEURMAN,MYRSKYLUODON MAIJA,MEL,1003763
KRISTIINA BRASK,F32,MAD,MEL57
KRISTIINA BRASK,F32,MEL,1312248
KRISTIINA BRASK,NYT MÄ MEEN,MEL,1001840
KRISTIINA BRASK,NYT MÄ MEEN,MEL,1003806
KRISTIINA BRASK,SILMÄT SYDÄMEENI,MAD,MEL57
KRISTIINA BRASK,SILMÄT SYDÄMEENI,MEL,1312252
KRISTIINA HALKOLA,JOS RAKASTAT,MEL,1002329
KRISTIINA HALKOLA,LAULU RAKASTAMISEN VAIKEUDESTA,MEL,1002200
KRISTIINA HALKOLA,MAGDALEENAN LAULU,MAD,LK
KRISTIINA HALKOLA,MAGDALEENAN LAULU,MEL,1293794
KRISTIINA HAUTALA,EN KOSKAAN,MAD,FIN 05B10
KRISTIINA HAUTALA,EN KOSKAAN,MEL,1000443
KRISTIINA HAUTALA,JOKAINEN HETKI,MAD,SS12
KRISTIINA HAUTALA,KENEN SYY KENEN SYY,MEL,1002357
KRISTIINA HAUTALA,KUN KELLO KÄY,MAD,KSF1
KRISTIINA MÄKI,RAKKAUDEN PALAT,MAD,MEL53
KRISTIINA MÄKI,RAKKAUDEN PALAT,MEL,1003921
KRISTIINA WHEELER,KIITOS KUN MUISTIT,MAD,LK
KRISTIINA WHEELER,KIITOS KUN MUISTIT,MEL,1312358
KRISTINA BRASK,KUIVILLA SUSTA,MEL,1003838
KRISTINIA DEBARGE,GOODBYE,MAD,PK18
KROKUS,BUGUN (BEN BUGUN YARIN…),MAD,TURKKI
KROKUS,EAT THE RICH,MAD,HRD 1
KROKUS,MIDNITE MANIAC,MAD,HRD 1
KROKUS,SCREAMING IN THE NIGHT,MAD,HRD 1
KUBE,100,MAD,KT
KUBE,CLEAN,MAD,KT
KUBE,PURPPURA,MAD,KT
KUKONPOJAT,MINNE KUKAT KADONNEET,MAD,LKP12
KULTAKURKUT,MILJOONA KILOMETRIÄ,MAD,PWD-10
KULTAKURKUT,RAKKAUDELTA NÄYTTÄÄ HITTO VIE,MEL,1002656
KUMMELI,ANTAKAA MÄÄKIN HUUDAN MÄÄKIN OLEN KÄNNISSÄ,MEL,1007489
KUMMELI,RUMAT IHMISET,MAD,PWR30
KUNINGASIDEA,ENEMMÄN DUOO KU SOOLOO,MAD,LK18
KUNINGASIDEA,ENEMMÄN DUOO KU SOOLOO,MEL,1312173
KUNINGASIDEA,ENEMMÄN DUOO KU SOOLOO,MEL,1314185
KUNINGASIDEA,POHJOLAN TUULET,MAD,LK24
KUNINGASIDEA,POHJOLAN TUULET,MEL,1314840
KURRE,JÄIT SATEEN TAA,MAD,PWR12
KUUMAA,LUOTAN TULEVAAN,MAD,FIAT
KUUMAA,SATAMA,MAD,FIAT
KUUMAA,TULIPALO,MAD,FIAT
KUUMAA,VALOA VARTEN,MAD,POY
KUUMAA,YLIVOIMAINEN,MAD,COV22
KUUNKUISKAAJAT,TYÖLKI ELLÄÄ,MAD,MEL53
KUUNKUISKAAJAT,TYÖLKI ELLÄÄ,MEL,1003897
KWAN,SHINE,MEL,1001573
KYLIE MINOGUE,CAN’T GET YOU OUT OF MY HEAD,MAD,EXST 1
KYLIE MINOGUE,I SHOULD BE SO LUCKY,MAD,PK21
KYLIE MINOGUE,I SHOULD BE SO LUCKY,MEL,1007302
KYLIE MINOGUE,LOVE AT FIRST SIGHT,MAD,EXST 2
KYLIE MINOGUE,NEVER TOO LATE,MEL,1006745
KYLIE MINOGUE,RED BLOODED WOMAN,MAD,EXST 1
KYLIE MINOGUE,SLOW,MAD,EXST 2
KYLIE MINOGUE,THE LOCO MOTION,MAD,EXST 3
KYLIE MINOGUE,THE LOCO-MOTION,MAD,PK14
KYMPPILINJA FEAT. MARISKA,MINÄ,MAD,KPP31
KYÖSTI ALLAN,ANNA MUN SYDÄMENI OLLA,MAD,POY
KYÖSTI MÄKIMATTILA,JOS SIELUSI LÖYDÄT,MAD,FIAT
KÄYTÄNHOUSUJA,KALJAA AINIAAN ,MAD,FIAT
KÄÄRIJÄ,CHA CHA CHA,MAD,KT
L.A. GUN,THE BALLAD OF JAYNE,MAD,HRD 1
LADY GAGA,BAD ROMANCE,MAD,PK24
LADY GAGA,JUST DANCE,MAD,PK12
LADY GAGA,LOVE GAME,MAD,PK03
LADY GAGA,POKER FACE,MAD,PK03
LADY GA-GA,LOVE GAME3.46,MEL,1007328
LADY GA-GA,POKER FACE3.55,MEL,1007209
LADY GAGA FEAT. BEYONCE,TELEPHONE,MAD,PK24
LAILA & RITVA KINNUNEN,JOSEF JOSEF,MAD,FIN 09B 7
LAILA & RITVA KINNUNEN,POJAT,MAD,FIN 06B 6
LAILA & RITVA KINNUNEN,POJAT,MAD,FIN 37B15
LAILA & RITVA KINNUNEN,SOITTAJAPOIKA,MAD,FIN 25B 1
LAILA & RITVA KINNUNEN,SÄ KAUNEHIN OOT,MAD,FIN 02A10
LAILA & RITVA KINNUNEN,SÄ KAUNEHIN OOT,MAD,FIN 38A14
LAILA HALME,KITARA JA MERI,MAD,FIN 39B 6
LAILA HALME,KITARA JA MERI,MEL,1000788
LAILA HALME,MUISTOJEN LAULU,MAD,KSF1
LAILA HALME,SURUJEN KITARA,MAD,FIN 09B 3
LAILA HALME,SURUJEN KITARA,MAD,KK6
LAILA HALME,SURUJEN KITARA,MEL,1000256
LAILA HALME,TUULI VIEDÄ SAA,MEL,1314493
LAILA JA RITVA,POJAT,MEL,1002749
LAILA JA RITVA KINNUNEN,JOSEF JOSEF,MEL,1000473
LAILA JA RITVA KINNUNEN,POJAT,MEL,1000764
LAILA JA RITVA KINNUNEN,SOITTAJAPOIKA,MEL,1000786
LAILA JA RITVA KINNUNEN,SÄ KAUNEHIN OOT,MEL,1000418
LAILA KINNUNEN,BRIGITTE BARDOT,MEL,1003439
LAILA KINNUNEN,ILLALLA, ILLALLA,MAD,FIN 36B 6
LAILA KINNUNEN,KELLÄ KULTA, SILLÄ ONNI,MAD,FIN 41B 8
LAILA KINNUNEN,KUN HÄMÄRTÄÄ,MEL,1314487
LAILA KINNUNEN,KUUME,MEL,1002733
LAILA KINNUNEN,LAUANTAI,MEL,1003450
LAILA KINNUNEN,LAZZARELLA,MAD,FIN 19B 8
LAILA KINNUNEN,LAZZARELLA,MEL,1000458
LAILA KINNUNEN,LENNÄ MUN LEMPENI LAULU,MEL,1312151
LAILA KINNUNEN,MANTSURIAN KUKKULOILLA,MAD,FIN 23B10
LAILA KINNUNEN,MANTSURIAN KUKKULOILLA,MEL,1000580
LAILA KINNUNEN,MUISTOJEN BULEVARDI,MEL,1000590
LAILA KINNUNEN,MUISTOJEN BULEVARDI,MEL,3403243
LAILA KINNUNEN,MUISTOJEN BULEVARDI - ,MAD,FIN 27A 9
LAILA KINNUNEN,PIENI KUKKANEN,MAD,FIN 26B 3
LAILA KINNUNEN,PIENI KUKKANEN,MAD,FK
LAILA KINNUNEN,PIENI KUKKANEN,MEL,1000354
LAILA KINNUNEN,PIENI SYDÄN,MEL,1003416
LAILA KINNUNEN,RANSKALAISET KOROT,MAD,PW
LAILA KINNUNEN,SOITTAJAPOIKA,MEL,1003379
LAILA KINNUNEN,SOITTAJAPOIKA,MEL,1003459
LAILA KINNUNEN,TIET,MAD,MPR
LAILA KINNUNEN,TIET,MEL,1314133
LAILA KINNUNEN,TIETÄÄ TÄHTI JOKAINEN,MAD,SS12
LAILA KINNUNEN,URALIN PIHLAJA,MAD,FIN 04B 4
LAILA KINNUNEN,URALIN PIHLAJA,MAD,FIN 42A12
LAILA KINNUNEN,URALIN PIHLAJA,MAD,FK
LAILA KINNUNEN,URALIN PIHLAJA,MEL,1000216
LAILA KINNUNEN,VALOA IKKUNASSA,MAD,FIN 21A 9
LAILA KINNUNEN,VALOA IKKUNASSA,MEL,1000818
LAILA KINNUNEN,VESIVEHMAAN JENKKA,MAD,FIN 16B 7
LAILA KINNUNEN,YÖN ÄÄNET,MEL,1003445
LAILA KINNUNEN,ÄLÄ KIUSAA TEE,MAD,LKP12
LAILA KINNUNEN  AGENTS & JORMA KÄÄRIÄINEN,IDÄN JA LÄNNEN TIET,MAD,COV13
LAMBERTTA - ROCK,BIMBO - ,MAD,ROCK
LAPINLAHDEN LINNUT,SE EI KÄY,MAD,POY
LAPINLAHDEN LINNUT,SEDÄT JAKSAA HEILUA,MAD,PW
LAPINLAHDEN LINNUT,TAPASIN NAISEN,MEL,1003223
LAPINLAHDEN LINNUT,VANHA SUOMALAISTEN POIKAIN VITUTUSLAULU,MAD,POY
LAPINLAHDEN LINNUT,VIHTAASI ON KUSTU,MAD,KUNINGAS
LARS WINNERBÄCK,ELEGI,MEL,1314146
LARS WINNERBÄCK,OM DU LÄMNADE MIG NU,MEL,1314145
LASSE HOIKKA,VIRTA TOI VIRTA VEI,MEL,1003471
LASSE JA CAROLA MÅRTENSON,MÄ LÄHDEN STADIIN,MEL,1000782
LASSE LIEMOLA,ANNA POIS,MAD,FIN 12B 2
LASSE LIEMOLA,DIIVAILLEN,MEL,1002092
LASSE LIEMOLA,NO NIIN MARY LOU,MEL,1000622
LASSE LIEMOLA,NO NIIN, MARY LOU,MAD,FIN 13B 4
LASSE MÅRTENSON,KAIKESSA SOI BLUES,MAD,FIN 39A 6
LASSE MÅRTENSON,KAIKESSA SOI BLUES,MAD,FK
LASSE MÅRTENSON,KAIKESSA SOI BLUES,MEL,1000326
LASSE MÅRTENSON,KUINKA KAUNISTA ON,MAD,FIN 44B 2
LASSE MÅRTENSON,KUINKA KAUNISTA ON,MAD,FK
LASSE MÅRTENSON,KUINKA KAUNISTA ON,MEL,1000223
LASSE MÅRTENSON,KUINKA KAUNISTA ON,MEL,1002978
LASSE MÅRTENSON,LAISKOTELLEN,MAD,FIN 27A 7
LASSE MÅRTENSON,LAISKOTELLEN,MEL,1000640
LASSE MÅRTENSON,MILTÄ MENO MAISTUU?,MAD,MPR
LASSE MÅRTENSON,MINUN TIENI,MAD,FIN 12B 8
LASSE MÅRTENSON,MINUN TIENI,MEL,1000751
LASSE MÅRTENSON,MUISTATKO SYYSKUUN?,MAD,LKP12
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,MAD,FIN 01B 3
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,MAD,FIN 42A11
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,MAD,PW
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,MEL,1000315
LASSE MÅRTENSON,NOUSEVAN AURINGON TALO,MEL,1002844
LASSE MÅRTENSON,ON IHMEEN HYVÄ TULLA KOTIIN,MAD,FIN 09A 6
LASSE MÅRTENSON,ON IHMEEN HYVÄ TULLA KOTIIN,MEL,1000454
LASSE MÅRTENSON,PIENI SANA,MEL,1000854
LASSE MÅRTENSON,TIEN KUNINGAS,MAD,FIN 17B 1
LASSE MÅRTENSON,TIEN KUNINGAS,MAD,LKP12
LASSE MÅRTENSON,TIEN KUNINGAS,MEL,1000829
LASSE MÅRTENSON,VARJOJEN YÖ,MAD,FIN 44B 1
LASSE MÅRTENSON & CAROLA,MÄ LÄHDEN STADIIN,MAD,FIN 07B 2
LASSE MÅRTENSSON,HEI HEI PUSSYCAT,MEL,1002631
LASSE MÅRTENSSON,MILTÄ MENO MAISTUU,MEL,1314858
LASSE MÅRTENSSON,ON IHMEEN HYVÄ TULLA KOTIIN,MEL,1003401
LASSE MÅRTENSSON,PURJEHDUS,MEL,1002503
LASSI VALTONEN,TUHKAA JA HIEKKAA,MAD,MEL57
LASSI VALTONEN,TUHKAA JA HIEKKAA,MEL,1312253
LASSI VALTONEN,VANHANAIKAINEN,MEL,1293838
LASTENLAULU,FARMER IN THE DELL,MAD,PIO-007
LASTENLAULU,MARY HAD A LITTLE LAMB,MAD,PIO-007
LAULUPARTIO RUOTUKAVERIT,ELDANKAJÄRVEN JÄÄ,MEL,1003486
LAURA,EN MIELESTÄIN SUA SAA,MEL,1002637
LAURA,MONTA MONTA,MEL,1003744
LAURA,TIMANTTINEN TÄHTI,MEL,1003750
LAURA BRANIGAN,GLORIA,MAD,HRD 1
LAURA BRANIGAN,SELF CONTROL,MAD,PK07
LAURA BRANNIGAN,GLORIA,MEL,1007395
LAURA BRANNIGAN,SELF CONTROL,MEL,1006625
LAURA NÄRHI,EILINEN,MAD,LKP12
LAURA NÄRHI,EN MITÄÄN, EN KETÄÄN,MAD,LK
LAURA NÄRHI,HETKEN TIE ON KEVYT,MAD,LK
LAURA NÄRHI,HETKEN TIE ON KEVYT,MEL,1312336
LAURA NÄRHI,HYMYPOIKA,MAD,LK
LAURA NÄRHI,KAKSI IRRALLAAN,MEL,1007493
LAURA NÄRHI,KUUTAMOLLA,MAD,LK
LAURA NÄRHI,KUUTAMOLLA,MEL,1001470
LAURA NÄRHI,KUUTAMOLLA,MEL,1002688
LAURA NÄRHI,MÄ ANNAN SUT POIS,MAD,LK23
LAURA NÄRHI,MÄ ANNAN SUT POIS,MEL,1007482
LAURA NÄRHI,MÄ ANNAN SUT POIS,MEL,1293769
LAURA NÄRHI,SIIPEEN JOS SAIN,MAD,LK23
LAURA NÄRHI,SIIPEEN JOS SAIN,MAD,MPR
LAURA NÄRHI,SIIPEEN JOS SAIN,MEL,1314673
LAURA NÄRHI,SUPERSANKARI,MAD,POY
LAURA NÄRHI,TUHLARI,MAD,LK18
LAURA NÄRHI,TUHLARI,MAD,MPR
LAURA NÄRHI,TUHLARI,MEL,1314134
LAURA NÄRHI,TUHLARI,MEL,1314166
LAURA NÄRHI,TÄMÄ ON TOTTA,MAD,KPP31
LAURA NÄRHI,TÄMÄ ON TOTTA,MEL,1007486
LAURA NÄRHI,VIIMEINEN AAMU,MEL,1314039
LAURA NÄRHI & ERIN,SISKONI,MAD,LK19
LAURA NÄRHI & ERIN,SISKONI,MAD,MPR
LAURA NÄRHI FEAT. ERIN,SISKONI,MEL,1314108
LAURA NÄRHI FEAT. ERIN,SISKONI,MEL,1314197
LAURA VOUTILAINEN,ADDITED TO YOU,MAD,FIN 52 03
LAURA VOUTILAINEN,EN MIELESTÄIN SUA SAA,MAD,FIN 53 08
LAURA VOUTILAINEN,EN MIELESTÄIN SUA SAA,MAD,POY
LAURA VOUTILAINEN,ENNEN SUA,MEL,1003765
LAURA VOUTILAINEN,ETELÄN YÖSSÄ,MAD,FIN 38A 1
LAURA VOUTILAINEN,ETELÄN YÖSSÄ,MEL,1000805
LAURA VOUTILAINEN,KAKSI KARTTAA,MAD,FIN 26A 2
LAURA VOUTILAINEN,KAKSI KARTTAA,MEL,1000503
LAURA VOUTILAINEN,KARUN MAAN KUKKA,MAD,LK23
LAURA VOUTILAINEN,KERRAN,MAD,FIN 10A 1
LAURA VOUTILAINEN,KERRAN,MEL,1000858
LAURA VOUTILAINEN,KERRAN,MEL,1003309
LAURA VOUTILAINEN,KESÄSADE,MAD,FIN 24A 1
LAURA VOUTILAINEN,KESÄSADE,MAD,PW
LAURA VOUTILAINEN,KESÄSADE,MEL,1000121
LAURA VOUTILAINEN,KIITOS,MEL,1003867
LAURA VOUTILAINEN,KOKONAINEN NAINEN,MAD,LK18
LAURA VOUTILAINEN,KOKONAINEN NAINEN,MAD,MG-19
LAURA VOUTILAINEN,KOKONAINEN NAINEN,MAD,MPR
LAURA VOUTILAINEN,KOKONAINEN NAINEN,MEL,1314113
LAURA VOUTILAINEN,KOKONAINEN NAINEN,MEL,1314179
LAURA VOUTILAINEN,KOSKETA MUA,MEL,1003632
LAURA VOUTILAINEN,KOTIIN PALLAVA,MAD,PWD-19
LAURA VOUTILAINEN,KUN KATSON TÄHTIIN HOPEISIIN,MAD,FIN 40A 2
LAURA VOUTILAINEN,KUN KATSON TÄHTIIN HOPEISIIN,MEL,1000415
LAURA VOUTILAINEN,KUULTA KYSELEN,MEL,1003823
LAURA VOUTILAINEN,KYYNELVIRTA,MAD,FIN 12A 1
LAURA VOUTILAINEN,KYYNELVIRTA,MEL,1000803
LAURA VOUTILAINEN,LILJANKUKKA,MAD,POY
LAURA VOUTILAINEN,LUPAA SIIHEN EN SAA,MAD,FIN 14A 4
LAURA VOUTILAINEN,LUPAA SIIHEN EN SAA,MEL,1000411
LAURA VOUTILAINEN,MIKS EI,MAD,MPR
LAURA VOUTILAINEN,MIKS EI,MEL,3403222
LAURA VOUTILAINEN,MUUTTANUT OOT MAAILMAIN,MAD,FIN 13A 2
LAURA VOUTILAINEN,MUUTTANUT OOT MAAILMAIN,MEL,1000733
LAURA VOUTILAINEN,MUUTTANUT OOT MAAILMAIN,MEL,1003694
LAURA VOUTILAINEN,NIIN HYVÄÄ,MAD,FIN 28A 2
LAURA VOUTILAINEN,NIIN HYVÄÄ,MAD,FK
LAURA VOUTILAINEN,NIIN HYVÄÄ,MEL,1000211
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,MAD,COV06
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,MAD,FK
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,MAD,MEL69
LAURA VOUTILAINEN,NIIN KUIN MEREN HIEKKAA,MEL,3426183
LAURA VOUTILAINEN,NIINKUIN MEREN HIEKKAA,MAD,FIN 39A 9
LAURA VOUTILAINEN,NIINKUIN MEREN HIEKKAA,MEL,1000228
LAURA VOUTILAINEN,OLET MULLE ENEMMÄN,MAD,LK
LAURA VOUTILAINEN,PALAA,MEL,1003672
LAURA VOUTILAINEN,PELKÄÄ EN,MAD,FIN 41A 2
LAURA VOUTILAINEN,PELKÄÄ EN,MEL,1000667
LAURA VOUTILAINEN,PRINSESSA,MAD,FIN 27A 2
LAURA VOUTILAINEN,PRINSESSA,MAD,PWR06
LAURA VOUTILAINEN,PRINSESSA,MEL,1000286
LAURA VOUTILAINEN,PÄIVÄKIRJA,MAD,PWR13
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,MAD,COV13
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,MAD,LK
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,MEL,1001728
LAURA VOUTILAINEN,RAKKAUTTA EI PIILOON SAA,MEL,1003654
LAURA VOUTILAINEN,ROOMAAN TAI PARIISIIN,MEL,1003779
LAURA VOUTILAINEN,SALAMA TAIVAS,MEL,1003797
LAURA VOUTILAINEN,SINUUN PAINAUDUN,MAD,FIN 39A 3
LAURA VOUTILAINEN,SINUUN PAINAUDUN,MEL,1000180
LAURA VOUTILAINEN,SYDÄNTUHKA,MEL,1003871
LAURA VOUTILAINEN,TEETHÄN SEN,MAD,FIN 25A 1
LAURA VOUTILAINEN,TEETHÄN SEN,MEL,1000683
LAURA VOUTILAINEN,TEIN EILEN SEN,MAD,POY
LAURA VOUTILAINEN,TOINEN SINÄ,MAD,POY
LAURA VOUTILAINEN,TYHJÄÄ PUOLILLAAN,MEL,1003249
LAURA VOUTILAINEN,VAARALLINEN YLLÄTYS,MEL,1003683
LAURA VOUTILAINEN,VUOKSI SUN,MAD,PWR12
LAURI,HEAVY,MAD,POY
LAURI TÄHKÄ,AAVIKKO - ,MAD,COV14
LAURI TÄHKÄ,EI KUKAAN TUU SULTA TUNTUMAAN,MAD,SK4
LAURI TÄHKÄ,EI KUKAAN TUU SULTA TUNTUMAAN,MEL,3426051
LAURI TÄHKÄ,HESSA,MEL,1314687
LAURI TÄHKÄ,HESSA - ,MAD,MPR
LAURI TÄHKÄ,KESKIYÖN COWBOY,MAD,COV17
LAURI TÄHKÄ,KIRVESSAARI,MEL,1003812
LAURI TÄHKÄ,MINUN SUOMENI,MAD,POY
LAURI TÄHKÄ,MORSIAN,MEL,3403250
LAURI TÄHKÄ,MÄ EN PELKÄÄ,MAD,COV08
LAURI TÄHKÄ,NUKKUVAT AAMUT,MAD,COV18
LAURI TÄHKÄ,ORJANRUUSU,MEL,1314694
LAURI TÄHKÄ,ORJANRUUSUT,MAD,MPR
LAURI TÄHKÄ,PALAVAA VETTÄ,MAD,COV08
LAURI TÄHKÄ,POLTE,MAD,LK
LAURI TÄHKÄ,POLTE,MEL,1293810
LAURI TÄHKÄ,POLTE,MEL,1312352
LAURI TÄHKÄ,PUOLIKAS,MEL,1314445
LAURI TÄHKÄ,SAAT SYTTYMÄÄN,MEL,1314060
LAURI TÄHKÄ,SINÄ OLET MINUN,MAD,SK
LAURI TÄHKÄ,SINÄ OLET MINUN,MEL,3403277
LAURI TÄHKÄ,SUUDELLAAN,MEL,1003811
LAURI TÄHKÄ,SYYSKUUN KYY,MAD,KPP40
LAURI TÄHKÄ,SYYSKUUN KYY,MEL,1293738
LAURI TÄHKÄ,TAHDON ELÄÄ,MAD,POY
LAURI TÄHKÄ,TULKOON MITÄ VAAN,MAD,MPR
LAURI TÄHKÄ,TULKOON MITÄ VAAN,MEL,1314410
LAURI TÄHKÄ,ÄLÄ ÄITEE SURE,MEL,1293840
LAURI TÄHKÄ & ELONKERJUU,HYVÄSTI,MAD,LK
LAURI TÄHKÄ & ELONKERJUU,MANNAKORVEN MAILLE,MAD,PW
LAURI TÄHKÄ & ELONKERJUU,PITKÄT PELLOT,MAD,LK
LAURI TÄHKÄ & ELONKERJUU,RAKKAUS EI OO PYSYVÄÄ,MAD,LK
LAURI TÄHKÄ & ELONKERJUU,TYTTÖRUKKA,MAD,FIAT
LAURI TÄHKÄ JA ELONKERJUU,AINOAAS,MEL,1003661
LAURI TÄHKÄ JA ELONKERJUU,HETKEKSI EN SULLE RUPIA,MEL,1003582
LAURI TÄHKÄ JA ELONKERJUU,HETKEKSI SULLE EN RUPIA,MEL,1001748
LAURI TÄHKÄ JA ELONKERJUU,HYVÄSTI,MEL,1001733
LAURI TÄHKÄ JA ELONKERJUU,ISOO ANTTI JA RANNANJÄRVI,MEL,1001844
LAURI TÄHKÄ JA ELONKERJUU,ISTU TYTTÖ POLVELLE,MEL,1003359
LAURI TÄHKÄ JA ELONKERJUU,JUOMARIPOIKA,MEL,1001831
LAURI TÄHKÄ JA ELONKERJUU,KIMPALE KULTAA,MEL,1001764
LAURI TÄHKÄ JA ELONKERJUU,KIMPALE KULTAA,MEL,1003566
LAURI TÄHKÄ JA ELONKERJUU,KOMIA ON AINA KOMIA,MEL,1001854
LAURI TÄHKÄ JA ELONKERJUU,KYLKEEN KYHNYTÄ,MEL,1001835
LAURI TÄHKÄ JA ELONKERJUU,MAAILMA ON RENKI,MEL,1001843
LAURI TÄHKÄ JA ELONKERJUU,MAAILMA ON RENKI,MEL,1003726
LAURI TÄHKÄ JA ELONKERJUU,MAAILMAN MYRSKYT,MEL,1001850
LAURI TÄHKÄ JA ELONKERJUU,NUAREN LIKAN ELÄMÄ,MEL,1003455
LAURI TÄHKÄ JA ELONKERJUU,PAPUKAIJA,MEL,1001848
LAURI TÄHKÄ JA ELONKERJUU,PAPUKAIJA,MEL,1003089
LAURI TÄHKÄ JA ELONKERJUU,PAUHAAVA SYDÄN,MEL,1001766
LAURI TÄHKÄ JA ELONKERJUU,PAUHAAVA SYDÄN,MEL,1003575
LAURI TÄHKÄ JA ELONKERJUU,PITKÄT PELLOT,MEL,1001719
LAURI TÄHKÄ JA ELONKERJUU,PITKÄT PELLOT,MEL,1003518
LAURI TÄHKÄ JA ELONKERJUU,RAKKAUS EI OO PYSYVÄÄ,MEL,1001680
LAURI TÄHKÄ JA ELONKERJUU,RAKKAUS EI OO PYSYVÄÄ,MEL,1003440
LAURI TÄHKÄ JA ELONKERJUU,REIKÄINEN TAIVAS,MEL,1001744
LAURI TÄHKÄ JA ELONKERJUU,SUOJAAN KAIKELTA,MEL,1003841
LAURI TÄHKÄ JA ELONKERJUU,SURU SYRÄMMES,MEL,1003539
LAURI TÄHKÄ JA ELONKERJUU,SUUDELLAAN,MEL,1001804
LAURI TÄHKÄ JA ELONKERJUU,TAIVAS ON TUMMA JA TAHMEE,MEL,1001849
LAURI TÄHKÄ JA ELONKERJUU,TEHTAANKATU,MEL,1003645
LAURI TÄHKÄ JA ELONKERJUU,TYTTÖRUKKA,MEL,1001827
LEA LAVEN,AAMULLA RAKKAANI NÄIN,MEL,1002164
LEA LAVEN,ADIOS AMIGO,MAD,FIN 32B 7
LEA LAVEN,CHANSON D AMOUR,MEL,1000700
LEA LAVEN,CHANSON D'AMOUR,MAD,FIN 40A10
LEA LAVEN,DR KIS KIS,MEL,1002125
LEA LAVEN,EI OO EI TUU,MEL,1001614
LEA LAVEN,EI OO EI TUU,MEL,1002561
LEA LAVEN,EI OO, EI TUU,MAD,FIN 13A 5
LEA LAVEN,EI OO, EI TUU,MAD,LK
LEA LAVEN,EI OO, EI TUU,MAD,PWR01
LEA LAVEN,EI OO, EI TUU,MEL,1000728
LEA LAVEN,EN KADU MITÄÄN,MEL,1002463
LEA LAVEN,EN SAA SUA MIELESTÄIN,MEL,1002968
LEA LAVEN,HÄN MENNYT ON,MEL,1003227
LEA LAVEN,JOKAINEN PÄIVÄ ON LIIKAA,MAD,FIN 44A11
LEA LAVEN,KAHVILAAN PIENEEN MÄ KÄYN,MEL,1002218
LEA LAVEN,KESÄÄ VAIN RAKASTAN,MEL,1002532
LEA LAVEN,KIITOS,MEL,1002810
LEA LAVEN,KORTIT KERTOO KOHTALOMME,MAD,PW
LEA LAVEN,KRIMINAL TANGO,MAD,PWR08
LEA LAVEN,KRIMINAL TANGO,MEL,1314479
LEA LAVEN,MIESTEN TÄHDEN,MEL,1000548
LEA LAVEN,MISSÄ OLIT SILLOIN,MAD,FIN 47A 2
LEA LAVEN,MISSÄ OLIT SILLOIN,MEL,1003364
LEA LAVEN,NIIN,MAD,FIN 43A 8
LEA LAVEN,NIIN,MEL,1000498
